Anio,DepartamentoOrigen,PaísDestino,VolúmenToneladas
2012,Huila,Irlanda,19.25
2012,Huila,Israel,38.57
2012,Huila,Italia,1175.32
2012,Huila,Japón,12764.599999999999
2012,Huila,Jordania,58.41
2012,Huila,Letonia,19.24
2012,Huila,Libia,19.9
2012,Huila,Líbano,118.62
2012,Huila,Macao,19.93
2012,Huila,Marruecos,76.94
2012,Huila,México,111.92
2012,Huila,Noruega,2343.0899999999997
2012,Huila,Nueva Zelandia,38.45
2012,Huila,Países Bajos,150.24
2012,Huila,Polonia,19.23
2012,Huila,Portugal,59.21
2012,Huila,Reino Unido,2645.0099999999998
2012,Huila,Rumania,19.25
2012,Huila,Rusia- Federación de,77.0
2012,Huila,Singapur,78.33
2012,Huila,Siria- República Árabe,117.46000000000001
2012,Huila,Sudáfrica,19.23
2012,Huila,Suecia,922.33
2012,Huila,Taiwán- Provincia de China,56.0
2012,Huila,Turquía,38.54
2012,Huila,ZFP Cartagena,4.88
2012,Magdalena,Alemania,870.42
2012,Magdalena,Australia,57.660000000000004
2012,Magdalena,Bélgica,2527.7
2012,Magdalena,Canadá,228.81000000000003
2012,Magdalena,China,19.25
2012,Magdalena,Estados Unidos,1487.4199999999998
2012,Magdalena,Finlandia,19.91
2012,Magdalena,Francia,26.21
2012,Magdalena,Italia,38.43
2012,Magdalena,Japón,1106.3
2012,Magdalena,México,19.16
2012,Magdalena,Noruega,19.92
2012,Magdalena,Nueva Zelandia,171.53
2012,Magdalena,Perú,246.68
2012,Magdalena,Reino Unido,57.61
2012,Magdalena,Singapur,19.23
2012,Magdalena,Suecia,13.99
2012,Nariño,Alemania,235.26
2012,Nariño,Australia,18.96
2012,Nariño,Bélgica,830.1400000000001
2012,Nariño,Canadá,121.84
2012,Nariño,China,19.11
2012,Nariño,Corea,15.7
2012,Nariño,Emiratos Árabes Unidos,17.22
2012,Nariño,España,428.97
2012,Nariño,Estados Unidos,2257.36
2012,Nariño,Francia,100.64999999999999
2012,Nariño,Japón,386.01000000000005
2012,Nariño,Nueva Zelandia,19.9
2012,Nariño,Países Bajos,57.49000000000001
2012,Nariño,Reino Unido,739.37
2012,Nariño,Rusia- Federación de,0.21
2012,Norte de Santander,Argentina,19.25
2012,Norte de Santander,Canadá,77.0
2012,Norte de Santander,Corea,89.6
2012,Norte de Santander,Estados Unidos,75.76
2012,Norte de Santander,Japón,42.739999999999995
2012,Norte de Santander,Suecia,20.98
2012,Quindío,Alemania,1416.9300000000003
2012,Quindío,Argentina,24.5
2012,Quindío,Australia,396.05
2012,Quindío,Bolivia,0.13
2012,Quindío,Bélgica,1138.0800000000002
2012,Quindío,Canadá,2660.89
2012,Quindío,China,142.45
2012,Quindío,Corea,2190.87
2012,Quindío,Costa Rica,5.34
2012,Quindío,Dinamarca,62.98
2012,Quindío,El Salvador,6.58
2012,Quindío,Eslovenia,19.95
2012,Quindío,España,883.46
2012,Quindío,Estados Unidos,17325.289999999997
2012,Quindío,Finlandia,482.31999999999994
2012,Quindío,Francia,791.41
2012,Quindío,Georgia,19.18
2012,Quindío,Islandia,37.17
2012,Quindío,Israel,135.51
2012,Quindío,Italia,737.2
2012,Quindío,Japón,2793.88
2012,Quindío,Malasia,118.19
2012,Quindío,Marruecos,57.84
2012,Quindío,México,109.42999999999999
2012,Quindío,Noruega,146.94
2012,Quindío,Nueva Zelandia,39.85
2012,Quindío,Países Bajos,1.17
2012,Quindío,Perú,5.7
2012,Quindío,Polonia,19.22
2012,Quindío,Reino Unido,1786.94
2012,Quindío,República Checa,0.6499999999999999
2012,Quindío,Rumania,366.84999999999997
2012,Quindío,Rusia- Federación de,337.9800000000001
2012,Quindío,Singapur,115.76
2012,Quindío,Siria- República Árabe,19.91
2012,Quindío,Suecia,519.55
2012,Quindío,Taiwán- Provincia de China,40.94
2012,Quindío,Turquía,14.02
2012,Risaralda,Albania,19.25
2012,Risaralda,Alemania,3795.42
2012,Risaralda,Arabia Saudita,74.33000000000001
2012,Risaralda,Australia,487.22
2012,Risaralda,Brasil,0.060000000000000005
2012,Risaralda,Bélgica,2615.31
2012,Risaralda,Canadá,3586.67
2012,Risaralda,Chile,1.75
2012,Risaralda,China,26.24
2012,Risaralda,Corea,2063.06
2012,Risaralda,Dinamarca,83.95
2012,Risaralda,Egipto,96.8
2012,Risaralda,Eslovenia,20.04
2012,Risaralda,España,237.58000000000004
2012,Risaralda,Estados Unidos,38741.450000000004
2012,Risaralda,Estonia,38.52
2012,Risaralda,Finlandia,2538.2000000000003
2012,Risaralda,Francia,1318.53
2012,Risaralda,Grecia,274.55
2012,Risaralda,Irlanda,211.48999999999998
2012,Risaralda,Islandia,19.18
2012,Risaralda,Israel,1012.73
2012,Risaralda,Italia,892.2299999999999
2012,Risaralda,Japón,6638.740000000002
2012,Risaralda,Jordania,173.91
2012,Risaralda,Letonia,19.26
2012,Risaralda,Líbano,77.02
2012,Risaralda,Macao,36.74
2012,Risaralda,Malasia,118.92
2012,Risaralda,Marruecos,173.71
2012,Risaralda,México,249.27
2012,Risaralda,Noruega,1147.0
2012,Risaralda,Nueva Zelandia,269.33
2012,Risaralda,Países Bajos,762.51
2012,Risaralda,Polonia,39.22
2012,Risaralda,Portugal,38.45
2012,Risaralda,Reino Unido,1634.8899999999996
2012,Risaralda,Rumania,19.26
2012,Risaralda,Rusia- Federación de,174.72
2012,Risaralda,Singapur,19.26
2012,Risaralda,Siria- República Árabe,76.91
2012,Risaralda,Sudáfrica,39.18
2012,Risaralda,Suecia,795.05
2012,Risaralda,Suiza,1.02
2012,Risaralda,Taiwán- Provincia de China,308.6
2012,Risaralda,Turquía,37.519999999999996
2012,Santander,Alemania,427.91999999999996
2012,Santander,Australia,57.82
2012,Santander,Bermudas,2.84
2012,Santander,Bélgica,177.37
2012,Santander,Canadá,1963.0600000000002
2012,Santander,Corea,269.84999999999997
2012,Santander,Dinamarca,314.83
2012,Santander,Eslovenia,19.94
2012,Santander,España,373.06
2012,Santander,Estados Unidos,6638.1
2012,Santander,Finlandia,1006.6899999999999
2012,Santander,Francia,314.19
2012,Santander,Grecia,38.879999999999995
2012,Santander,Italia,399.05
2012,Santander,Japón,417.90000000000003
2012,Santander,Malasia,38.47
2012,Santander,Marruecos,118.02
2012,Santander,México,86.96999999999998
2012,Santander,Noruega,155.15
2012,Santander,Nueva Zelandia,73.50999999999999
2012,Santander,Países Bajos,130.08
2012,Santander,Polonia,154.44
2012,Santander,Portugal,39.980000000000004
2012,Santander,Reino Unido,309.96999999999997
2012,Santander,República Checa,17.46
2012,Santander,Rumania,19.23
2012,Santander,Rusia- Federación de,250.24
2012,Santander,Sudáfrica,38.47
2012,Santander,Suecia,661.55
2012,Tolima,Alemania,615.4
2012,Tolima,Australia,57.769999999999996
2012,Tolima,Bélgica,424.78
2012,Tolima,Canadá,2442.2500000000005
2012,Tolima,China,112.44
2012,Tolima,Corea,2097.66
2012,Tolima,Dinamarca,82.72
2012,Tolima,España,180.32
2012,Tolima,Estados Unidos,14399.62
2012,Tolima,Feroe- Islas,17.54
2012,Tolima,Finlandia,693.2399999999999
2012,Tolima,Francia,426.3
2012,Tolima,Hong Kong,38.55
2012,Tolima,Israel,96.29
2012,Tolima,Italia,452.33
2012,Tolima,Japón,7646.57
2012,Tolima,Marruecos,38.45
2012,Tolima,México,38.370000000000005
2012,Tolima,Noruega,621.8100000000001
2012,Tolima,Nueva Zelandia,19.21
2012,Tolima,Países Bajos,61.089999999999996
2012,Tolima,Perú,0.96
2012,Tolima,Reino Unido,226.24
2012,Tolima,República Checa,42.03
2012,Tolima,Rusia- Federación de,19.25
2012,Tolima,Singapur,19.23
2012,Tolima,Suecia,810.1899999999999
2012,Tolima,Taiwán- Provincia de China,169.75
2012,Valle del Cauca,Alemania,1535.18
2012,Valle del Cauca,Antillas Holandesas,40.980000000000004
2012,Valle del Cauca,Aruba,30.369999999999997
2012,Valle del Cauca,Australia,192.44
2012,Valle del Cauca,Bolivia,18.3
2012,Valle del Cauca,Bélgica,2268.4800000000005
2012,Valle del Cauca,Canadá,1410.6499999999999
2012,Valle del Cauca,China,26.24
2012,Valle del Cauca,Corea,1830.7500000000002
2012,Valle del Cauca,Ecuador,104.35
2012,Valle del Cauca,España,25.380000000000003
2012,Valle del Cauca,Estados Unidos,3344.68
2012,Valle del Cauca,Finlandia,881.4100000000001
2012,Valle del Cauca,Francia,240.05
2012,Valle del Cauca,Hong Kong,34.97
2012,Valle del Cauca,Italia,20.01
2012,Valle del Cauca,Japón,716.8099999999998
2012,Valle del Cauca,Malasia,19.93
2012,Valle del Cauca,México,19.24
2012,Valle del Cauca,Nueva Zelandia,96.22
2012,Valle del Cauca,Países Bajos,19.2
2012,Valle del Cauca,Perú,636.29
2012,Valle del Cauca,Polonia,0.55
2012,Valle del Cauca,Puerto Rico,27.65
2012,Valle del Cauca,Reino Unido,1699.7399999999998
2012,Valle del Cauca,República Dominicana,8.8
2012,Valle del Cauca,Sudáfrica,19.92
2012,Valle del Cauca,Suecia,94.3
2012,Valle del Cauca,Taiwán- Provincia de China,3.36
2012,Valle del Cauca,Venezuela,131.54999999999998
2013,Antioquia,Alemania,3557.12
2013,Antioquia,Antigua y Barbuda,0.98
2013,Antioquia,Antillas Holandesas,28.270000000000003
2013,Antioquia,Argentina,86.0
2013,Antioquia,Aruba,26.32
2013,Antioquia,Australia,362.90999999999997
2013,Antioquia,Austria,0.61
2013,Antioquia,Barbados,15.169999999999998
2013,Antioquia,Belice,3.33
2013,Antioquia,Bolivia,25.529999999999998
2013,Antioquia,Brasil,0.5
2013,Antioquia,Bélgica,4574.260000000001
2013,Antioquia,Canadá,8054.33
2013,Antioquia,Chile,191.05000000000004
2013,Antioquia,China,209.2
2013,Antioquia,Corea,1262.52
2013,Antioquia,Costa Rica,59.330000000000005
2013,Antioquia,Cuba,2.45
2013,Antioquia,Dinamarca,318.68
2013,Antioquia,Dominica,3.28
2013,Antioquia,Ecuador,407.7200000000001
2013,Antioquia,El Salvador,16.3
2013,Antioquia,España,1010.01
2013,Antioquia,Estados Unidos,41262.579999999994
2013,Antioquia,Estonia,14.38
2013,Antioquia,Finlandia,1796.7
2013,Antioquia,Francia,1873.9
2013,Antioquia,Georgia,19.25
2013,Antioquia,Granada,1.8900000000000001
2013,Antioquia,Guatemala,33.64
2013,Antioquia,Guyana,15.52
2013,Antioquia,Honduras,7.130000000000001
2013,Antioquia,Hong Kong,43.959999999999994
2013,Antioquia,India,5.43
2013,Antioquia,Irak,0.91
2013,Antioquia,Irlanda,57.8
2013,Antioquia,Israel,292.12
2013,Antioquia,Italia,787.99
2013,Antioquia,Japón,8720.76
2013,Antioquia,Jordania,38.34
2013,Antioquia,Letonia,38.45
2013,Antioquia,Libia,19.99
2013,Antioquia,Macao,19.26
2013,Antioquia,Malasia,139.98
2013,Antioquia,Marruecos,19.13
2013,Antioquia,México,79.22
2013,Antioquia,Noruega,1211.08
2013,Antioquia,Nueva Zelandia,19.22
2013,Antioquia,Panamá,68.08000000000001
2013,Antioquia,Paraguay,18.330000000000002
2013,Antioquia,Países Bajos,790.34
2013,Antioquia,Perú,95.9
2013,Antioquia,Polonia,19.23
2013,Antioquia,Portugal,115.36000000000001
2013,Antioquia,Puerto Rico,11.269999999999998
2013,Antioquia,Reino Unido,3556.0499999999997
2013,Antioquia,República Dominicana,5.4399999999999995
2013,Antioquia,Rumania,0.28
2013,Antioquia,Rusia- Federación de,39.18000000000001
2013,Antioquia,San Cristóbal y Nieves,0.15
2013,Antioquia,San Vicente y las Granadinas,0.39
2013,Antioquia,Santa Lucia,3.31
2013,Antioquia,Singapur,55.13999999999999
2013,Antioquia,Suecia,1225.4
2013,Antioquia,Suiza,0.05
2013,Antioquia,Surinam,16.05
2013,Antioquia,Tailandia,0.1
2013,Antioquia,Taiwán- Provincia de China,107.63
2013,Antioquia,Trinidad y Tobago,46.15
2013,Antioquia,Turquía,1.0
2013,Antioquia,Uruguay,20.240000000000002
2013,Antioquia,Venezuela,0.48
2013,Atlántico,Alemania,9.54
2013,Atlántico,Estados Unidos,38.45
2013,Bogotá,Alemania,4831.02
2013,Bogotá,Antillas Holandesas,1.85
2013,Bogotá,Arabia Saudita,39.97
2013,Bogotá,Argentina,252.56999999999996
2013,Bogotá,Aruba,9.700000000000001
2013,Bogotá,Australia,602.4900000000001
2013,Bogotá,Bolivia,3.9000000000000004
2013,Bogotá,Bélgica,6213.910000000002
2013,Bogotá,Canadá,1749.2400000000005
2013,Bogotá,Chile,149.66999999999996
2013,Bogotá,China,31.529999999999998
2013,Bogotá,Corea,109.25000000000001
2013,Bogotá,Costa Rica,0.35
2013,Bogotá,Ecuador,74.17999999999999
2013,Bogotá,Egipto,29.229999999999997
2013,Bogotá,El Salvador,22.88
2013,Bogotá,Emiratos Árabes Unidos,17.91
2013,Bogotá,España,366.96999999999997
2013,Bogotá,Estados Unidos,16835.750000000007
2013,Bogotá,Finlandia,704.79
2013,Bogotá,Francia,2346.1200000000003
2013,Bogotá,Grecia,337.17
2013,Bogotá,Guatemala,0.06
2013,Bogotá,Hong Kong,0.28
2013,Bogotá,Irlanda,76.92
2013,Bogotá,Islandia,0.16
2013,Bogotá,Israel,839.3799999999999
2013,Bogotá,Italia,2395.6800000000003
2013,Bogotá,Japón,1919.0800000000002
2013,Bogotá,Jordania,57.739999999999995
2013,Bogotá,Kuwait,4.430000000000001
2013,Bogotá,Liberia,61.2
2013,Bogotá,Líbano,177.45
2013,Bogotá,Malasia,19.57
2013,Bogotá,Marruecos,158.27
2013,Bogotá,México,63.43999999999999
2013,Bogotá,Noruega,119.57000000000001
2013,Bogotá,Nueva Zelandia,96.25000000000001
2013,Bogotá,Panamá,19.71
2013,Bogotá,Países Bajos,103.78
2013,Bogotá,Perú,314.4199999999999
2013,Bogotá,Polinesia Francesa,19.24
2013,Bogotá,Portugal,19.39
2013,Bogotá,Reino Unido,822.2199999999999
2013,Bogotá,República Checa,189.9
2013,Bogotá,República Dominicana,0.62
2013,Bogotá,Rumania,598.04
2013,Bogotá,Rusia- Federación de,816.7900000000001
2013,Bogotá,Singapur,3.12
2013,Bogotá,Siria- República Árabe,38.43
2013,Bogotá,Sudáfrica,19.23
2013,Bogotá,Suecia,1759.2399999999998
2013,Bogotá,Suiza,2.0
2013,Bogotá,Taiwán- Provincia de China,42.78999999999999
2013,Bogotá,Trinidad y Tobago,1.42
2013,Bogotá,Turquía,19.22
2013,Bogotá,Uruguay,9.53
2013,Bogotá,ZFP Barranquilla,0.4
2013,Bogotá,ZFP Bogotá,10.279999999999998
2013,Bogotá,ZFP Cartagena,5.789999999999999
2013,Bogotá,ZFP Santander,0.52
2013,Bolívar,España,2.1999999999999997
2013,Bolívar,Portugal,0.05
2013,Caldas,Alemania,8212.76
2013,Caldas,Arabia Saudita,58.39
2013,Caldas,Argelia,19.94
2013,Caldas,Argentina,26.25
2013,Caldas,Australia,749.72
2013,Caldas,Belice,2.88
2013,Caldas,Bélgica,14837.249999999998
2013,Caldas,Canadá,5378.789999999998
2013,Caldas,Chile,235.47000000000003
2013,Caldas,China,125.85000000000001
2013,Caldas,Corea,1673.8199999999997
2013,Caldas,Dinamarca,243.83999999999997
2013,Caldas,Ecuador,304.15000000000003
2013,Caldas,Egipto,39.91
2013,Caldas,Eslovenia,77.02
2013,Caldas,España,4013.1600000000003
2013,Caldas,Estados Unidos,26211.029999999995
2013,Caldas,Estonia,115.33000000000001
2013,Caldas,Finlandia,1859.0600000000002
2013,Caldas,Francia,435.1600000000001
2013,Caldas,Grecia,96.16000000000001
2013,Caldas,Guatemala,0.29
2013,Caldas,Hong Kong,88.53999999999999
2013,Caldas,Indonesia,15.4
2013,Caldas,Irlanda,57.67
2013,Caldas,Israel,1715.3500000000001
2013,Caldas,Italia,2057.28
2013,Caldas,Japón,14654.909999999996
2013,Caldas,Jordania,192.23999999999998
2013,Caldas,Letonia,33.019999999999996
2013,Caldas,Lituania,5.93
2013,Caldas,Líbano,19.3
2013,Caldas,Malasia,96.22
2013,Caldas,Marruecos,23.39
2013,Caldas,México,714.21
2013,Caldas,Noruega,604.26
2013,Caldas,Nueva Zelandia,35.07
2013,Caldas,Países Bajos,275.9
2013,Caldas,Perú,19.59
2013,Caldas,Polonia,296.30000000000007
2013,Caldas,Portugal,58.510000000000005
2013,Caldas,Reino Unido,4048.539999999999
2013,Caldas,Rumania,19.26
2013,Caldas,Rusia- Federación de,1121.2299999999998
2013,Caldas,Singapur,58.37
2013,Caldas,Siria- República Árabe,77.11000000000001
2013,Caldas,Sudáfrica,115.44
2013,Caldas,Suecia,730.6800000000002
2013,Caldas,Suiza,0.13
2013,Caldas,Tailandia,0.5
2013,Caldas,Taiwán- Provincia de China,297.73999999999995
2013,Caldas,Turquía,57.68000000000001
2013,Cauca,Alemania,1018.98
2013,Cauca,Antillas Holandesas,35.120000000000005
2013,Cauca,Australia,213.87
2013,Cauca,Bélgica,1597.57
2013,Cauca,Canadá,1734.56
2013,Cauca,China,19.23
2013,Cauca,Corea,614.42
2013,Cauca,Egipto,19.27
2013,Cauca,España,534.01
2013,Cauca,Estados Unidos,13414.660000000002
2013,Cauca,Finlandia,545.73
2013,Cauca,Francia,17.54
2013,Cauca,Italia,19.25
2013,Cauca,Japón,3726.3699999999994
2013,Cauca,Malasia,95.83
2013,Cauca,México,57.68
2013,Cauca,Noruega,281.40000000000003
2013,Cauca,Nueva Zelandia,113.75
2013,Cauca,Países Bajos,30.53
2013,Cauca,Portugal,40.08
2013,Cauca,Reino Unido,1617.27
2013,Cauca,Singapur,1.33
2013,Cauca,Sudáfrica,19.23
2013,Cauca,Suecia,334.99
2013,Cauca,Taiwán- Provincia de China,70.0
2013,Cauca,Vietnam,38.519999999999996
2013,Cundinamarca,Bélgica,267.32
2013,Cundinamarca,Chile,2.66
2013,Cundinamarca,España,89.28999999999999
2013,Cundinamarca,Estados Unidos,432.09
2013,Cundinamarca,Finlandia,83.89
2013,Cundinamarca,Japón,104.91
2013,Cundinamarca,Malasia,96.12
2013,Cundinamarca,Suecia,21.02
2013,Cundinamarca,ZFP Bogotá,0.81
2013,Huila,Albania,19.19
2013,Huila,Alemania,7535.610000000001
2013,Huila,Australia,548.52
2013,Huila,Austria,0.07
2013,Huila,Bélgica,4473.899999999999
2013,Huila,Canadá,7587.790000000001
2013,Huila,China,187.83999999999997
2013,Huila,Corea,2426.3800000000006
2013,Huila,Dinamarca,506.83
2013,Huila,Egipto,20.01
2013,Huila,España,4873.599999999999
2013,Huila,Estados Unidos,36590.329999999994
2013,Huila,Finlandia,2572.85
2013,Huila,Francia,2060.9400000000005
2013,Huila,Grecia,39.17
2013,Huila,Hong Kong,65.93
2013,Huila,Irlanda,19.28
2013,Huila,Islandia,19.25
2013,Huila,Israel,217.23999999999998
2013,Huila,Italia,1833.3
2013,Huila,Japón,13697.68
2013,Huila,Jordania,95.81
2013,Huila,Letonia,38.489999999999995
2013,Huila,Malasia,136.02
2013,Huila,Marruecos,153.92
2013,Huila,México,153.85
2013,Huila,Noruega,3781.3199999999997
2013,Huila,Nueva Zelandia,135.18
2013,Huila,Países Bajos,706.4799999999999
2013,Huila,Polonia,19.25
2013,Huila,Reino Unido,3882.7599999999998
2013,Huila,República Checa,20.99
2013,Huila,Rumania,77.16
2013,Huila,Rusia- Federación de,216.22
2013,Huila,Singapur,19.17
2013,Huila,Siria- República Árabe,173.38
2013,Huila,Sudáfrica,19.95
2013,Huila,Suecia,792.49
2013,Huila,Suiza,19.25
2013,Huila,Taiwán- Provincia de China,134.76
2013,Huila,Turquía,19.29
2013,Huila,Ucrania,19.98
2013,Magdalena,Alemania,1108.9
2013,Magdalena,Australia,116.26
2013,Magdalena,Bélgica,393.43
2013,Magdalena,Canadá,339.0400000000001
2013,Magdalena,Corea,19.16
2013,Magdalena,España,214.04000000000002
2013,Magdalena,Estados Unidos,2078.2000000000003
2013,Magdalena,Finlandia,249.78
2013,Magdalena,Francia,10.53
2013,Magdalena,Italia,19.92
2013,Magdalena,Japón,996.0600000000001
2013,Magdalena,México,56.35
2013,Magdalena,Nueva Zelandia,137.49
2013,Magdalena,Países Bajos,86.58
2013,Magdalena,Reino Unido,17.61
2013,Magdalena,Singapur,19.22
2013,Magdalena,Suecia,19.95
2013,Magdalena,Taiwán- Provincia de China,3.51
2013,Nariño,Alemania,104.91
2013,Nariño,Australia,106.65
2013,Nariño,Bélgica,826.64
2013,Nariño,Canadá,19.18
2013,Nariño,Corea,17.43
2013,Nariño,Emiratos Árabes Unidos,17.53
2013,Nariño,España,257.7
2013,Nariño,Estados Unidos,4727.1900000000005
2013,Nariño,Finlandia,125.48
2013,Nariño,Japón,621.7700000000001
2013,Nariño,Malasia,95.97
2013,Nariño,Noruega,159.58
2013,Nariño,Países Bajos,383.77
2013,Nariño,Reino Unido,282.84000000000003
2013,Nariño,Suecia,41.91
2013,Nariño,Taiwán- Provincia de China,18.71
2013,Norte de Santander,Canadá,115.41999999999999
2013,Norte de Santander,Corea,136.5
2013,Norte de Santander,España,83.52
2013,Norte de Santander,Estados Unidos,290.36
2013,Norte de Santander,Francia,128.72
2013,Norte de Santander,Japón,14.03
2013,Norte de Santander,Reino Unido,7.0
2013,Quindío,Alemania,3268.3399999999997
2013,Quindío,Arabia Saudita,19.98
2013,Quindío,Australia,941.55
2013,Quindío,Bélgica,1658.4900000000002
2013,Quindío,Canadá,3197.3100000000004
2013,Quindío,Chile,17.5
2013,Quindío,China,238.75000000000003
2013,Quindío,Corea,729.2499999999999
2013,Quindío,Costa Rica,3.41
2013,Quindío,Croacia,39.93
2013,Quindío,Dinamarca,209.91
2013,Quindío,Egipto,38.43
2013,Quindío,El Salvador,4.76
2013,Quindío,Eslovenia,39.82
2013,Quindío,España,1493.1600000000003
2013,Quindío,Estados Unidos,31384.52
2013,Quindío,Finlandia,1049.48
2013,Quindío,Francia,786.42
2013,Quindío,Grecia,19.23
2013,Quindío,Hong Kong,58.32
2013,Quindío,Irlanda,19.21
2013,Quindío,Islandia,38.43
2013,Quindío,Israel,248.67000000000002
2013,Quindío,Italia,766.61
2013,Quindío,Japón,6794.009999999999
2013,Quindío,Jordania,59.13
2013,Quindío,Letonia,19.2
2013,Quindío,Libia,19.92
2013,Quindío,Líbano,136.17000000000002
2013,Quindío,Malasia,159.62
2013,Quindío,México,285.82
2013,Quindío,Noruega,197.21
2013,Quindío,Nueva Zelandia,117.53
2013,Quindío,Países Bajos,18.18
2013,Quindío,Perú,6.35
2013,Quindío,Polonia,0.16
2013,Quindío,Portugal,61.879999999999995
2013,Quindío,Reino Unido,1229.25
2013,Quindío,República Checa,0.9
2013,Quindío,Rumania,520.5999999999999
2013,Quindío,Rusia- Federación de,840.06
2013,Quindío,Singapur,19.21
2013,Quindío,Siria- República Árabe,79.18
2013,Quindío,Sudáfrica,20.639999999999997
2013,Quindío,Suecia,678.04
2013,Quindío,Taiwán- Provincia de China,97.62
2013,Quindío,Turquía,134.68
2013,Quindío,Uruguay,0.7
2013,Risaralda,Albania,19.27
2013,Risaralda,Alemania,6464.459999999999
2013,Risaralda,Arabia Saudita,19.18
2013,Risaralda,Australia,1176.5000000000002
2013,Risaralda,Bélgica,3841.0099999999993
2013,Risaralda,Canadá,3534.8399999999997
2013,Risaralda,China,253.85
2013,Risaralda,Corea,2268.12
2013,Risaralda,Dinamarca,81.88
2013,Risaralda,Egipto,19.98
2013,Risaralda,España,744.28
2013,Risaralda,Estados Unidos,42403.939999999995
2013,Risaralda,Estonia,63.34
2013,Risaralda,Finlandia,1600.12
2013,Risaralda,Francia,762.3200000000002
2013,Risaralda,Grecia,117.05
2013,Risaralda,Hong Kong,76.85
2013,Risaralda,Indonesia,19.2
2013,Risaralda,Irlanda,57.709999999999994
2013,Risaralda,Israel,1029.9800000000002
2013,Risaralda,Italia,949.1700000000001
